p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.851723673244184e-119,0.37144533803001245,0.961,0.952,1.0437593816441037e-114,2,RPS18
1.0213492747688629e-111,0.33093324745688335,0.957,0.955,3.738240480581515e-107,2,RPS23
2.719051892838072e-110,0.3449437371789186,0.951,0.95,9.952001832976627e-106,2,RPL34
3.455550886811271e-109,0.3019684526338793,0.969,0.971,1.2647661800817934e-104,2,RPS3
3.688537602968002e-107,0.40759757155279086,0.905,0.866,1.3500416480623184e-102,2,RPLP2
4.6090075805140204e-99,0.39974428655277006,0.935,0.897,1.6869428645439366e-94,2,MT-ND4L
1.4206571744992507e-95,0.3007579629839654,1,0.994,5.199747324384708e-91,2,MALAT1
3.983513921808267e-94,0.7377112864416122,0.636,0.506,1.4580059305210438e-89,2,KLF6
2.1807423789883646e-92,0.25822091568384664,0.978,0.98,7.981735181335313e-88,2,RPL19
2.0075264015088858e-86,0.6258985329522035,0.816,0.747,7.347747382162673e-82,2,ZFP36L2
3.9297151766119722e-84,0.2778184877299905,0.972,0.974,1.438315051791748e-79,2,RPL32
6.834893100538783e-84,0.2748422006176705,0.97,0.967,2.5016392237282e-79,2,RPS4X
2.5116474943186654e-83,0.41881123134303255,0.819,0.731,9.192880993955748e-79,2,UBC
3.3892334063168624e-83,0.3696380959079084,0.96,0.941,1.2404933190460348e-78,2,MT-CO3
8.671634299042629e-77,0.3576688751842756,0.898,0.87,3.173904869792593e-72,2,RPS2
2.5560024537876285e-75,0.3901589058969748,0.847,0.814,9.355224581108099e-71,2,RPL21
3.403944841563228e-73,0.8169030351712885,0.414,0.286,1.2458778514605572e-68,2,CD69
4.842353855710658e-72,0.30535543290113143,0.913,0.9,1.772349934728658e-67,2,RPL35A
9.339992068124621e-72,0.31680532154769114,0.902,0.887,3.418530496854293e-67,2,RPS25
1.185648600724867e-70,0.6734623218592111,0.592,0.477,4.339592443513086e-66,2,SLC2A3
8.438374286552166e-69,0.4320149544159171,0.758,0.701,3.088529372620958e-64,2,RPL10A
1.632590890850334e-67,0.5674368445724589,0.519,0.374,5.975445919601307e-63,2,FOS
6.48109593889753e-67,0.2737458523201939,0.953,0.946,2.372145924595885e-62,2,RPL29
6.173603108412142e-66,0.25744166073852437,0.961,0.958,2.259600473709928e-61,2,RPS19
1.976839137347615e-65,0.27316693053271646,0.938,0.942,7.235428926606006e-61,2,RPS3A
1.6502908107289374e-64,0.7607052009568047,0.455,0.342,6.040229396348984e-60,2,TNFAIP3
2.80224177873254e-64,0.33553004811427467,0.863,0.849,1.025648513433897e-59,2,RPS9
5.9570388250822674e-64,0.2887506422465247,0.959,0.928,2.1803357803683605e-59,2,MT-ATP6
1.2034783522359671e-60,0.3242488815388791,0.887,0.868,4.404851117018863e-56,2,RPS6
1.7691447805129937e-60,0.8058989845874525,0.514,0.411,6.4752468111556085e-56,2,DDIT4
3.059845926416855e-58,0.25736830689879486,0.938,0.936,1.119934207527833e-53,2,RPL26
3.7957272252188746e-58,0.4831288663672706,0.435,0.308,1.3892741217023603e-53,2,HSPB1
6.901929615182658e-58,0.4259137081916813,0.739,0.678,2.5261752584530046e-53,2,EEF1B2
2.464798811967248e-56,0.36988791603783877,0.875,0.838,9.021410131681324e-52,2,MT-ND1
3.9837739171063037e-56,0.267446203547526,0.941,0.938,1.4581010914000782e-51,2,TPT1
4.601094022172333e-55,0.2535066308612066,0.455,0.323,1.6840464230552955e-50,2,HSPH1
3.1719770813487854e-52,0.3355535630765205,0.825,0.792,1.1609753315444688e-47,2,RPL23A
8.242978407816992e-52,0.7248911035617995,0.338,0.234,3.0170125270450973e-47,2,BTG2
1.6983166831474937e-50,0.2510803642912425,0.928,0.926,6.216008891988142e-46,2,RPS27
2.6469097820472203e-49,0.32461501950678695,0.813,0.8,9.687954493271031e-45,2,RPL9
3.170769435829723e-48,0.40067799578754437,0.699,0.632,1.160533321208037e-43,2,RPL13A
5.483026807424724e-48,0.4922056843122231,0.558,0.463,2.006842641785523e-43,2,MT-ATP8
5.81654300336855e-46,0.26260854087337204,0.845,0.807,2.128912904662923e-41,2,MT-ND3
8.636966549040631e-45,0.3959152543992488,0.586,0.487,3.161216126614361e-40,2,UBB
